Date,Close,EMA12,EMA26,MACD,SIG,POS,Daily_Return,BookSize,Portfolio Returns
2017-11-09 00:00:00-05:00,20.19933319091797,20.2254723699515,20.207576482705285,0.01789588724621538,0.009323382075426965,0,0.0,10000.0,0.0
2017-11-10 00:00:00-05:00,20.19933319091797,20.221450957792495,20.206965868498816,0.014485089293678755,0.010355723519077323,0,0.0,10000.0,0.0
2017-11-13 00:00:00-05:00,21.02666664123535,20.34533029370678,20.26768444425708,0.0776458494497021,0.02381374870520228,0,0.040958453553772145,10000.0,0.0
2017-11-14 00:00:00-05:00,20.579999923706055,20.38143331370667,20.29081892421626,0.09061438949040834,0.03717387686224349,0,-0.021242868646299873,10000.0,0.0
2017-11-15 00:00:00-05:00,20.753332138061523,20.43864851745357,20.325079162278872,0.1135693551746968,0.05245297252473416,0,0.008422362244802972,10000.0,0.0
2017-11-16 00:00:00-05:00,20.833332061767578,20.499369062732647,20.362727525203958,0.13664153752868913,0.06929068552552516,0,0.0038547989871628996,10000.0,0.0
2017-11-17 00:00:00-05:00,21.003332138061523,20.576901843552474,20.410179718748964,0.16672212480350979,0.08877697338112209,0,0.008160004160156609,10000.0,0.0
2017-11-20 00:00:00-05:00,20.582666397094727,20.57778869794359,20.42295650973754,0.1548321882060506,0.1019880163461078,0,-0.02002852395999022,10000.0,0.0
2017-11-21 00:00:00-05:00,21.187332153320312,20.671564614155393,20.479576927780705,0.19198768637468788,0.11998795035182383,0,0.02937742586698744,10000.0,0.0
2017-11-22 00:00:00-05:00,20.84000015258789,20.69747777391424,20.50627494443309,0.1912028294811492,0.13423092617768892,0,-0.016393380639855182,10000.0,0.0
2017-11-24 00:00:00-05:00,21.036666870117188,20.74966071179162,20.545563235224506,0.20409747656711374,0.14820423625557388,0,0.009436982537875505,10000.0,0.0
2017-11-27 00:00:00-05:00,21.12066650390625,20.8067385259631,20.58816347734908,0.21857504861402077,0.16227839872726327,0,0.003993010599430358,10000.0,0.0
2017-11-28 00:00:00-05:00,21.170000076293945,20.862624918321693,20.63126248467833,0.23136243364336195,0.176095205710483,0,0.0023357961917807035,10000.0,0.0
2017-11-29 00:00:00-05:00,20.502666473388672,20.807246696024308,20.621736854212433,0.18550984181187502,0.17797813293076142,0,-0.031522607487023624,10000.0,0.0
2017-11-30 00:00:00-05:00,20.59000015258789,20.773824150880245,20.61938598742543,0.1544381634548131,0.17327013903557176,0,0.004259625415678148,10000.0,0.0
2017-12-01 00:00:00-05:00,20.435333251953125,20.721748627968378,20.605752451464518,0.11599617650385952,0.1618153465292293,0,-0.00751174839672486,10000.0,0.0
