Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA12,EMA26,MACD,SIG,POST,Pos,POS
2018-01-09 00:00:00-05:00,22.3439998626709,22.586666107177734,21.82666778564453,22.246000289916992,107199000,0.0,0.0,21.57883187416752,21.44152090787879,0.13731096628873019,0.11820672753432884,0.019104238754401343,BUY,1
2018-01-10 00:00:00-05:00,22.14666748046875,22.46666717529297,22.0,22.31999969482422,64648500,0.0,0.0,21.69285769273009,21.50659341061549,0.18626428211459967,0.131818238450383,0.05444604366421665,,1
2018-01-11 00:00:00-05:00,22.349332809448242,22.987333297729492,22.21733283996582,22.530000686645508,99682500,0.0,0.0,21.821648922563234,21.582401356988083,0.2392475655751518,0.15330410387533677,0.08594346169981504,,1
2018-01-12 00:00:00-05:00,22.575332641601562,22.694000244140625,22.244667053222656,22.4146671295166,72376500,0.0,0.0,21.91288249286375,21.64405067347168,0.2688318193920729,0.176409646978684,0.0924221724133889,,1
2018-01-16 00:00:00-05:00,22.502666473388672,23.0,22.31999969482422,22.67066764831543,97114500,0.0,0.0,22.029464824471702,21.720096375311954,0.3093684491597486,0.20300140741489692,0.10636704174485168,,1
2018-01-17 00:00:00-05:00,22.697999954223633,23.266666412353516,22.649999618530273,23.143999099731445,106552500,0.0,0.0,22.200931636050125,21.82557065119488,0.37536098485524505,0.23747332290296658,0.13788766195227847,,1
2018-01-18 00:00:00-05:00,23.044666290283203,23.48666763305664,22.916000366210938,22.971332550048828,85287000,0.0,0.0,22.31945485358839,21.91044190296184,0.4090129506265505,0.27178124844768337,0.13723170217886715,,1
2018-01-19 00:00:00-05:00,23.0,23.37266731262207,22.84000015258789,23.334667205810547,73324500,0.0,0.0,22.47564136931488,22.015940073543227,0.45970129577165153,0.309365257912477,0.15033603785917454,,1
2018-01-22 00:00:00-05:00,23.293333053588867,23.85533332824707,23.280000686645508,23.437332153320312,93156000,0.0,0.0,22.623593797623407,22.121228375748938,0.5023654218744689,0.34796529070487536,0.1544001311695935,,1
2018-01-23 00:00:00-05:00,24.0,24.03333282470703,23.399999618530273,23.519332885742188,81981000,0.0,0.0,22.76139981118014,22.224791672785475,0.5366081383946657,0.3856938602428335,0.15091427815183223,,1
2018-01-24 00:00:00-05:00,23.6386661529541,23.649999618530273,22.90133285522461,23.05933380126953,79312500,0.0,0.0,22.80723580965543,22.286609608228737,0.520626201426694,0.4126803284796056,0.1079458729470884,,1
2018-01-25 00:00:00-05:00,23.218000411987305,23.280000686645508,22.426666259765625,22.50933265686035,101104500,0.0,0.0,22.761404555379265,22.30310761183108,0.4582969435481843,0.4218036514933214,0.0364932920548629,,1
2018-01-26 00:00:00-05:00,22.766666412353516,22.933332443237305,22.380666732788086,22.856666564941406,68091000,0.0,0.0,22.776060249158053,22.34411197872814,0.43194827042991335,0.4238325752806398,0.008115695149273572,,1
2018-01-29 00:00:00-05:00,22.656667709350586,23.389999389648438,22.552000045776367,23.302000045776367,71206500,0.0,0.0,22.85697406402241,22.415066650361343,0.4419074136610668,0.4274475429567252,0.01445987070434157,,1
2018-01-30 00:00:00-05:00,23.00933265686035,23.218000411987305,22.81133270263672,23.05466651916504,70765500,0.0,0.0,22.887388287890506,22.462444418420876,0.4249438694696295,0.4269468082593061,-0.0020029387896766115,sell,0
2018-01-31 00:00:00-05:00,23.167333602905273,23.746000289916992,23.012666702270508,23.62066650390625,93211500,0.0,0.0,23.000200321123696,22.54823864697535,0.45196167414834676,0.43194978143711427,0.020011892711232493,BUY,1
2018-02-01 00:00:00-05:00,23.399999618530273,23.977333068847656,23.242000579833984,23.28333282470703,62965500,0.0,0.0,23.043759167828824,22.602690067548068,0.44106910028075674,0.4337736452058428,0.00729545507491397,,1
2018-02-02 00:00:00-05:00,23.229333877563477,23.463333129882812,22.700666427612305,22.916667938232422,55572000,0.0,0.0,23.02420667096784,22.62594768759876,0.39825898336907883,0.42667071283849,-0.028411729469411173,sell,0
2018-02-05 00:00:00-05:00,22.531333923339844,22.96466636657715,22.200000762939453,22.208667755126953,66961500,0.0,0.0,22.898739145453856,22.59503806297122,0.30370108248263605,0.4020767867673192,-0.09837570428468317,,0
2018-02-06 00:00:00-05:00,21.680667877197266,22.4146671295166,21.566667556762695,22.264667510986328,76326000,0.0,0.0,22.80118966322808,22.570566170231597,0.23062349299648233,0.36778612801315186,-0.13716263501666953,,0
2018-02-07 00:00:00-05:00,22.599332809448242,23.066667556762695,22.37733268737793,23.0,104538000,0.0,0.0,22.8317758688853,22.602376083547774,0.2293997853375238,0.34010885947802627,-0.11070907414050246,,0
2018-02-08 00:00:00-05:00,22.887332916259766,23.2413330078125,20.97333335876465,21.01533317565918,154719000,0.0,0.0,22.55232314685051,22.484817349630102,0.06750579722040939,0.2855882470265029,-0.21808244980609348,,0
2018-02-09 00:00:00-05:00,21.32866668701172,21.398666381835938,19.650667190551758,20.69466781616211,194005500,0.0,0.0,22.266530019052293,22.352213680484326,-0.08568366143203221,0.21133386533479587,-0.2970175267668281,,0
2018-02-12 00:00:00-05:00,21.075332641601562,21.205333709716797,20.416667938232422,21.048667907714844,93417000,0.0,0.0,22.07916661730807,22.255654734353254,-0.17648811704518508,0.13376946885879967,-0.3102575859039848,,0
2018-02-13 00:00:00-05:00,21.001333236694336,21.612667083740234,20.833999633789062,21.577333450317383,68403000,0.0,0.0,22.001961514694116,22.20540871331356,-0.20344719861944327,0.06632613536315107,-0.26977333398259434,,0
2018-02-14 00:00:00-05:00,21.389333724975586,21.744667053222656,21.23466682434082,21.487333297729492,59260500,0.0,0.0,21.922787942853404,22.152217941788813,-0.22942999893540872,0.0071749085034391175,-0.23660490743884782,,0
2018-02-15 00:00:00-05:00,21.633333206176758,22.274667739868164,21.49333381652832,22.271333694458008,88693500,0.0,0.0,21.97641036617719,22.16104133087542,-0.18463096469822915,-0.031186266136894535,-0.1534446985613346,,0
2018-02-16 00:00:00-05:00,22.166667938232422,22.874666213989258,22.109333038330078,22.365999221801758,84639000,0.0,0.0,22.036347113196356,22.176223396869965,-0.13987628367360827,-0.052924269644237285,-0.08695201402937099,,0
2018-02-20 00:00:00-05:00,22.29800033569336,22.722667694091797,22.100000381469727,22.31800079345703,60141000,0.0,0.0,22.079678448621074,22.186725426246785,-0.10704697762571058,-0.06374881124053194,-0.04329816638517864,,0
2018-02-21 00:00:00-05:00,22.402000427246094,22.645999908447266,22.211332321166992,22.219999313354492,48294000,0.0,0.0,22.101266273964676,22.18919015862513,-0.08792388466045509,-0.06858382592451658,-0.019340058735938512,,0
2018-02-22 00:00:00-05:00,22.368667602539062,23.16266632080078,22.316667556762695,23.077999114990234,104547000,0.0,0.0,22.251532864891686,22.25502785909662,-0.0034949942049351534,-0.05556605958060029,0.05207106537566514,BUY,1
2018-02-23 00:00:00-05:00,23.18866729736328,23.666000366210938,23.139999389648438,23.469999313354492,87261000,0.0,0.0,22.438989241578273,22.3450257445972,0.09396349698107187,-0.02566014826826586,0.11962364524933773,,1
2018-02-26 00:00:00-05:00,23.566667556762695,23.933332443237305,23.49066734313965,23.827999114990234,65100000,0.0,0.0,22.652683068257033,22.454875623885574,0.1978074443714597,0.01903337025967925,0.17877407411178045,,1
2018-02-27 00:00:00-05:00,23.75,23.999332427978516,23.333999633789062,23.39933204650879,71961000,0.0,0.0,22.767552141834226,22.5248353588947,0.24271678293952803,0.06377005279564901,0.17894673014387902,,1
2018-02-28 00:00:00-05:00,23.504667282104492,23.682666778564453,22.814666748046875,22.87066650390625,91045500,0.0,0.0,22.78341588984531,22.550452480747406,0.23296340909790203,0.09760872405609962,0.13535468504180242,,1
2018-03-01 00:00:00-05:00,23.000667572021484,23.244667053222656,22.004667282104492,22.062000274658203,103284000,0.0,0.0,22.672428872124215,22.51427083585191,0.15815803627230451,0.1097185864993406,0.04843944977296391,,1
2018-03-02 00:00:00-05:00,21.798667907714844,22.347999572753906,21.531333923339844,22.341333389282227,76392000,0.0,0.0,22.62149110553314,22.501460654624527,0.12003045090861164,0.11178095938119481,0.00824949152741683,,1
2018-03-05 00:00:00-05:00,22.159332275390625,22.516666412353516,21.952667236328125,22.22333335876465,57357000,0.0,0.0,22.560236067568752,22.48085863270898,0.07937743485977222,0.1053002544769103,-0.025922819617138076,sell,0
2018-03-06 00:00:00-05:00,22.25,22.424667358398438,21.802000045776367,21.8799991607666,64285500,0.0,0.0,22.455584235753037,22.43635052367621,0.019233712076825782,0.0880869459968934,-0.06885323392006762,,0
2018-03-07 00:00:00-05:00,21.695999145507812,22.166667938232422,21.44933319091797,22.15333366394043,75109500,0.0,0.0,22.40908414778187,22.41538631184393,-0.006302164062059745,0.06920912398510277,-0.07551128804716252,,0
2018-03-08 00:00:00-05:00,22.19066619873047,22.219999313354492,21.751333236694336,21.940000534057617,53493000,0.0,0.0,22.336917437978137,22.380172550526424,-0.0432551125482874,0.04671627667842475,-0.08997138922671215,,0
2018-03-09 00:00:00-05:00,21.606666564941406,21.89933204650879,21.4913330078125,21.81133270263672,82602000,0.0,0.0,22.25605824792561,22.338036265497557,-0.08197801757194867,0.020977417828350067,-0.10295543540029874,,0
2018-03-12 00:00:00-04:00,21.907333374023438,23.1473331451416,21.766666412353516,23.034000396728516,123960000,0.0,0.0,22.375741655433746,22.38958916410726,-0.013847508673514142,0.014012432527977224,-0.027859941201491364,,0
2018-03-13 00:00:00-04:00,21.907333374023438,23.1473331451416,21.766666412353516,22.78933334350586,89487000,0.0,0.0,22.439371145906378,22.41919984406271,0.020171301843667777,0.015244206391115336,0.004927095452552441,BUY,1
2018-03-14 00:00:00-04:00,22.450666427612305,22.65399932861328,21.595333099365234,21.775333404541016,119511000,0.0,0.0,22.33721149338863,22.371506033727773,-0.034294540339143254,0.005336457045063619,-0.039630997384206876,SELL,-1
2018-03-15 00:00:00-04:00,21.958667755126953,22.190000534057617,21.406667709350586,21.706666946411133,98472000,0.0,0.0,22.240204640007477,22.322258693926543,-0.08205405391906595,-0.012141645147762295,-0.06991240877130366,,-1
2018-03-16 00:00:00-04:00,21.528667449951172,21.82666778564453,21.271333694458008,21.42333221435547,91759500,0.0,0.0,22.114531959137935,22.255671547291648,-0.1411395881537132,-0.037941233748952474,-0.10319835440476072,,-1
2018-03-19 00:00:00-04:00,21.100000381469727,21.383333206176758,20.64466667175293,20.90399932861328,112264500,0.0,0.0,21.92829616982645,22.1555476792414,-0.22725150941495187,-0.07580328888215235,-0.15144822053279952,,-1
2018-03-20 00:00:00-04:00,20.9913330078125,21.083332061767578,20.583999633789062,20.703332901000977,71464500,0.0,0.0,21.739840282314837,22.047976214186555,-0.3081359318717176,-0.12226981748006541,-0.1858661143916522,,-1
2018-03-21 00:00:00-04:00,20.683332443237305,21.496000289916992,20.679332733154297,21.101999282836914,89376000,0.0,0.0,21.641710897779774,21.9779038489014,-0.3361929511216246,-0.16505444420837725,-0.17113850691324736,,-1
2018-03-22 00:00:00-04:00,20.926000595092773,21.254667282104492,20.545333862304688,20.606666564941406,74097000,0.0,0.0,21.482473308112333,21.876330716756215,-0.39385740864388197,-0.21081503709547822,-0.18304237154840375,,-1
2018-03-23 00:00:00-04:00,20.75,20.75,20.030000686645508,20.1026668548584,99823500,0.0,0.0,21.270195392227112,21.744948208467488,-0.47475281624037535,-0.26360259292445765,-0.2111502233159177,,-1
2018-03-26 00:00:00-04:00,20.48933219909668,20.506000518798828,19.423999786376953,20.278667449951172,125628000,0.0,0.0,21.117652631876965,21.636334818947763,-0.518682187070798,-0.31461851175372574,-0.2040636753170723,,-1
2018-03-27 00:00:00-04:00,20.266666412353516,20.284666061401367,18.478666305541992,18.61199951171875,208080000,0.0,0.0,20.73216753646801,21.412309981375245,-0.6801424449072364,-0.3877232983844279,-0.29241914652280854,,-1
2018-03-28 00:00:00-04:00,17.6386661529541,17.91200065612793,16.80666732788086,17.185333251953125,315021000,0.0,0.0,20.186500723465716,21.099200594010643,-0.9126998705449267,-0.4927186128165277,-0.41998125772839906,,-1
2018-03-29 00:00:00-04:00,17.099332809448242,18.06399917602539,16.547332763671875,17.742000579833984,227560500,0.0,0.0,19.810423778291604,20.850519111479038,-1.040095333187434,-0.602193956890709,-0.4379013762967251,,-1
2018-04-02 00:00:00-04:00,17.083999633789062,17.35533332824707,16.305999755859375,16.832000732421875,241710000,0.0,0.0,19.3522048481578,20.552851083400732,-1.2006462352429317,-0.7218844125611535,-0.47876182268177814,,-1
2018-04-03 00:00:00-04:00,17.988000869750977,18.22333335876465,16.965999603271484,17.8353328704834,282666000,0.0,0.0,19.118839928515584,20.351553437999446,-1.2327135094838617,-0.8240502319456953,-0.40866327753816645,,-1
2018-04-04 00:00:00-04:00,16.851999282836914,19.224666595458984,16.799999237060547,19.12933349609375,298450500,0.0,0.0,19.12045432352761,20.26101862748791,-1.1405643039603,-0.8873530463486163,-0.2532112576116836,,-1
2018-04-05 00:00:00-04:00,19.28933334350586,20.417333602905273,19.213333129882812,20.381332397460938,286816500,0.0,0.0,19.3144355656712,20.269930758597024,-0.9554951929258237,-0.9009814756640578,-0.054513717261765904,,-1
2018-04-06 00:00:00-04:00,20.066667556762695,20.618667602539062,19.700000762939453,19.953332901000977,202804500,0.0,0.0,19.412727463414242,20.24647906544176,-0.8337516020275189,-0.88753550093675,0.05378389890923119,buy,0
2018-04-09 00:00:00-04:00,20.024667739868164,20.633333206176758,19.28066635131836,19.310667037963867,153747000,0.0,0.0,19.3970258594988,20.177159655998953,-0.7801337965001522,-0.8660551600494306,0.08592136354927837,,0
2018-04-10 00:00:00-04:00,19.931333541870117,20.47333335876465,19.57866668701172,20.31333351135254,164847000,0.0,0.0,19.5379962674763,20.187246608247364,-0.649250340771065,-0.8226941961937575,0.17344385542269247,,0
2018-04-11 00:00:00-04:00,20.049333572387695,20.59866714477539,19.977333068847656,20.062000274658203,112243500,0.0,0.0,19.61861226858121,20.177969102055574,-0.5593568334743644,-0.7700267236498789,0.21066989017551452,,0
2018-04-12 00:00:00-04:00,20.154666900634766,20.26333236694336,19.57866668701172,19.60533332824707,114132000,0.0,0.0,19.616569354683648,20.135551637329016,-0.5189822826453678,-0.7198178354489767,0.20083555280360887,,0
2018-04-13 00:00:00-04:00,20.239999771118164,20.26333236694336,19.73200035095215,20.022666931152344,109908000,0.0,0.0,19.6790459049096,20.127189807241855,-0.4481439023322551,-0.6654830488256325,0.21733914649337738,,0
2018-04-16 00:00:00-04:00,19.933332443237305,19.977333068847656,19.267332077026367,19.413999557495117,95077500,0.0,0.0,19.63826954376891,20.074360899853207,-0.4360913560842974,-0.6196047102773654,0.18351335419306802,,0
2018-04-17 00:00:00-04:00,19.257999420166016,19.47800064086914,18.833999633789062,19.179332733154297,105000000,0.0,0.0,19.56766388059743,20.008062517134768,-0.44039863653733846,-0.58376349552936,0.14336485899202156,,0
2018-04-18 00:00:00-04:00,19.405332565307617,20.016000747680664,19.21066665649414,19.55666732788086,98365500,0.0,0.0,19.56597210325642,19.97462583644929,-0.408653733192871,-0.5487415430620622,0.14008780986919123,,0
2018-04-19 00:00:00-04:00,19.405332565307617,20.067333221435547,19.23666763305664,20.005332946777344,91359000,0.0,0.0,19.633566079182717,19.976900437214333,-0.3433343580316155,-0.5076601060559729,0.1643257480243574,,0
2018-04-20 00:00:00-04:00,19.67799949645996,19.998666763305664,19.316667556762695,19.349332809448242,84418500,0.0,0.0,19.58983788383895,19.930413946268697,-0.34057606242974714,-0.4742432973307278,0.13366723490098065,,0
2018-04-23 00:00:00-04:00,19.41933250427246,19.441333770751953,18.82200050354004,18.891332626342773,73401000,0.0,0.0,19.482375536531848,19.85344495960752,-0.3710694230756708,-0.45360852247971645,0.08253909940404563,,0
2018-04-24 00:00:00-04:00,19.0,19.139333724975586,18.56399917602539,18.8973331451416,85279500,0.0,0.0,19.392369014779504,19.782621862239672,-0.3902528474601681,-0.4409373874758068,0.05068454001563871,,0
2018-04-25 00:00:00-04:00,18.899999618530273,19.01066780090332,18.483333587646484,18.71266746520996,60204000,0.0,0.0,19.28779954561496,19.703365980978212,-0.4155664353632531,-0.4358631970532961,0.02029676169004302,,0
2018-04-26 00:00:00-04:00,18.583332061767578,19.05266761779785,18.433332443237305,19.031999588012695,65340000,0.0,0.0,19.24844570598384,19.65363513705484,-0.40518943107100114,-0.4297284438568371,0.02453901278583598,,0
2018-04-27 00:00:00-04:00,19.024667739868164,19.631332397460938,18.922000885009766,19.60533332824707,65469000,0.0,0.0,19.303351494024337,19.650057225291302,-0.34670573126696524,-0.4131239013388628,0.06641817007189754,,0
2018-04-30 00:00:00-04:00,19.573999404907227,19.915332794189453,19.5,19.593332290649414,63423000,0.0,0.0,19.34796392427435,19.645855378280793,-0.297891454006443,-0.3900774118723789,0.09218595786593586,,0
2018-05-01 00:00:00-04:00,19.567333221435547,20.05466651916504,19.54800033569336,19.994667053222656,69384000,0.0,0.0,19.447456713343318,19.67169328012834,-0.22423656678502368,-0.3569092428549079,0.1326726760698842,,0
2018-05-02 00:00:00-04:00,19.904666900634766,20.456666946411133,19.851999282836914,20.07666778564453,134556000,0.0,0.0,19.544258416774273,19.70169139164806,-0.15743297487378527,-0.31701398925868335,0.15958101438489808,,0
2018-05-03 00:00:00-04:00,18.586000442504883,19.202667236328125,18.34866714477539,18.963333129882812,260281500,0.0,0.0,19.45488529571405,19.646998187072857,-0.19211289135880705,-0.29203376967870814,0.0999208783199011,,0
2018-05-04 00:00:00-04:00,18.866666793823242,19.790666580200195,18.634666442871094,19.606000900268555,128541000,0.0,0.0,19.478133850260896,19.643961351013278,-0.16582750075238195,-0.2667925158934429,0.10096501514106093,,0
2018-05-07 00:00:00-04:00,19.833332061767578,20.3973331451416,19.67799949645996,20.184667587280273,130173000,0.0,0.0,19.58683134826388,19.684013664810834,-0.09718231654695586,-0.23287047602414548,0.13568815947718962,,0
2018-05-08 00:00:00-04:00,20.053333282470703,20.516666412353516,19.933332443237305,20.131332397460938,88950000,0.0,0.0,19.670600740448045,19.717148385747876,-0.046547645299831686,-0.19560590987928275,0.14905826457945107,,0
2018-05-09 00:00:00-04:00,20.027332305908203,20.46733283996582,20.003332138061523,20.456666946411133,85911000,0.0,0.0,19.791534002903905,19.771927538389598,0.019606464514307476,-0.1525634350005647,0.1721698995148722,,0
2018-05-10 00:00:00-04:00,20.5,20.865999221801758,20.27400016784668,20.334667205810547,84774000,0.0,0.0,19.875092957197236,19.813611958198557,0.06148099899867887,-0.109754548200716,0.17123554719939488,,0
2018-05-11 00:00:00-04:00,20.51333236694336,20.591999053955078,19.93866729736328,20.070667266845703,70194000,0.0,0.0,19.90518131252777,19.832653092172418,0.07252822035535189,-0.07329799448950243,0.1458262148448543,,0
2018-05-14 00:00:00-04:00,20.221332550048828,20.32933235168457,19.441333770751953,19.46466636657715,109302000,0.0,0.0,19.83740978238152,19.805394816202398,0.032014966179122695,-0.05223540235577741,0.0842503685349001,,0
2018-05-15 00:00:00-04:00,19.000667572021484,19.130666732788086,18.700000762939453,18.94533348083496,142788000,0.0,0.0,19.70016727445128,19.741686569138142,-0.041519294686860775,-0.050092180821994084,0.008572886135133309,,0
